,wage
4556,0.0025513028889480854
4557,0.21211519048232216
4558,0.0025513028889480854
4559,0.8237770371152392
4560,0.5954859548908445
4561,0.08076986168830372
4562,0.011564757844993554
4563,0.008678655453071197
4564,0.018788851046785317
4565,0.5202481158734427
4566,0.03425271287223184
4567,0.0027465878593897607
4568,0.0812255005159667
4569,0.006106697658455115
4570,0.37618482530603625
4571,0.25651025486189666
4572,0.04093248639777223
4573,0.1735873316467667
4574,0.2526020911540658
4575,0.004428622489130618
4576,0.07160683596142016
4577,0.4893390726728273
4578,0.015333122395529709
4579,0.048441560931177574
4580,0.03313805062438284
4581,0.0025898831358616655
4582,0.1408473796889567
4583,0.1400783871607878
4584,0.04223247718353586
4585,0.02180785291500813
4586,0.5529103705311696
4587,0.003554261454334636
4588,0.022812457652932893
4589,0.826068376068376
4590,0.07010510847035022
4591,0.35553250743620907
4592,0.08076986168830372
4593,0.3229480515470369
4594,0.023535076542548265
4595,0.021664085074730673
4596,0.02219673715967646
4597,0.031048963546338203
4598,0.0056778003829133904
4599,0.04378678060424066
4600,0.7341029074853445
4601,0.021560008735237692
4602,1.0
4603,0.05265151767737353
4604,0.2571554434651991
4605,0.5482424867309246
4606,0.0159476478707643
4607,0.010202852837066234
4608,0.0056778003829133904
4609,0.009446652001644547
4610,0.6736183524845231
4611,0.0056778003829133904
4612,0.003095797376901383
4613,0.5596877869340342
4614,0.23531194209554182
4615,1.0
4616,0.21020840267689245
4617,0.1066800928206947
4618,0.005047847535122847
4619,0.034893346492710524
4620,0.46396938110414726
4621,0.0025513028889480854
4622,0.4054983524735976
4623,0.26797425087009746
4624,0.0025513028889480854
4625,0.0025898831358616655
4626,0.5802474249626316
4627,0.0056778003829133904
4628,0.3344430804703127
4629,0.004186360986684256
4630,0.6729261247300101
4631,0.032241566178046584
4632,0.10006496324146978
4633,0.37404364489020797
4634,0.21231411228116742
4635,0.10186844825963753
4636,0.018339279359036266
4637,1.0
4638,0.012872971067448152
4639,0.0028333330871794012
4640,0.516266442125367
4641,0.024442536103826667
4642,0.4446790347169795
4643,0.008421417456165424
4644,0.04935210714046546
4645,0.003095797376901383
4646,0.044794153976802274
4647,0.07792311029323522
4648,1.0
4649,0.6627782252229478
4650,0.05450084292200908
4651,0.0820293178393968
4652,0.10359044337810328
4653,1.0
4654,0.0025513028889480854
4655,0.04375779692803815
4656,0.794389063439204
4657,0.017837113047645795
4658,0.5495059035592236
4659,0.16051714677792023
4660,0.0025513028889480854
4661,0.0024863353727062063
4662,0.03514038067023155
4663,0.016342447190496566
4664,0.250780122375191
4665,0.0056778003829133904
4666,0.006312397355484573
4667,0.03517094358607057
4668,0.0025513028889480854
4669,0.22803628832967815
4670,0.9571428571428572
4671,1.0
4672,0.5209473783124756
4673,0.0025513028889480854
4674,0.5959650959683338
4675,0.16827236722988104
4676,0.03324636400621316
4677,0.0408455198817276
4678,0.13115848104320077
4679,0.5991122289265983
4680,0.011932256459153773
4681,0.01649256847033065
4682,0.16125073697140296
4683,0.18369781390052775
4684,0.04855468149306844
4685,0.03821834301364035
4686,0.3202061101935227
4687,0.011444042480857895
4688,0.5131687737452211
4689,0.0863743799043682
4690,0.0992301686040554
4691,0.05913984422532299
4692,0.296050384485437
4693,0.1131036893976782
4694,0.005953831858113644
4695,0.0025513028889480854
4696,0.21262156770526092
4697,0.9588095238095238
4698,0.4671959028392479
4699,0.015046369161881555
4700,0.025653427276815296
4701,1.0
4702,0.03403111962120028
4703,0.28034898528601376
4704,0.018227841435816416
4705,0.0025898831358616655
4706,0.24044594697596153
4707,0.003764718490423015
4708,0.047739775525979675
4709,0.5696183141845943
4710,0.05906821004103978
4711,0.04944382080720849
4712,0.04611678024565084
4713,0.4437523444450137
4714,0.3169117690153387
4715,0.27337310196401776
4716,0.3216300445593849
4717,0.048798335630988676
4718,0.16192750088120855
4719,0.41915589353342936
4720,0.016086328769412336
4721,0.010068989600714711
4722,0.012186272268405544
4723,0.003764718490423015
4724,0.5613886709482971
4725,0.5318021008138615
4726,0.003095797376901383
4727,0.01336003130633252
4728,0.048876948026193315
4729,0.051490279716846436
4730,1.0
4731,0.0025513028889480854
4732,0.39153944384175104
4733,0.00703235086535992
4734,0.008287496305127129
4735,0.0025513028889480854
4736,0.5944831272698495
4737,0.11419024369493364
4738,0.017797528480659467
4739,0.40618412437175455
4740,0.2998181893233916
4741,0.05165706321130408
4742,0.004844654219957259
4743,0.08437965720482207
4744,0.0025513028889480854
4745,0.0025513028889480854
4746,0.37518850783454205
4747,0.5933350598127145
4748,0.023310012340000887
4749,0.18670004138409782
4750,0.0027657181949022336
4751,0.0027080076124761806
4752,0.007777239420098027
4753,0.0025513028889480854
4754,0.029702201405495916
4755,0.35263118954347306
4756,0.007218504862146773
4757,0.3269048908470895
4758,0.0758627801649808
4759,0.1810885007904984
4760,0.00594652510740178
4761,0.0025513028889480854
4762,0.0031870131820069063
4763,0.08870187660581762
4764,0.017776530762890354
4765,0.022947507027758652
4766,1.0
4767,0.07536735923258336
4768,0.027399038525128847
4769,0.007579781348944403
4770,0.02392439286787738
4771,0.018448443934609884
4772,0.8132566435007639
4773,0.8015445949282519
4774,0.04128328112456006
4775,0.37618482530603625
4776,0.0027080076124761806
4777,0.0039289435398575144
4778,0.9417241195018973
4779,0.41349179472495623
4780,0.006701628269962865
4781,0.6573449202249768
4782,1.0
4783,0.40747881753117127
4784,0.6900139560951492
4785,0.7278520236546352
4786,0.014089595491252589
4787,0.42883597602836243
4788,0.0025513028889480854
4789,0.02237154483385216
4790,0.11704176436273869
4791,0.25412651510788364
4792,0.4882558488250021
4793,0.07133180573044348
4794,0.0025898831358616655
4795,0.01503689855084955
4796,0.0025513028889480854
4797,0.04417779559518141
4798,0.06884549140082048
4799,0.023796698541203733
4800,0.3641854159350388
4801,0.004408033226454228
4802,0.2775202294189636
4803,0.0025513028889480854
4804,0.19559620168925243
4805,0.6546926137604413
4806,0.10257582164645722
4807,0.0027657181949022336
4808,0.03363761902752933
4809,0.4907310763878724
4810,0.07257379443342744
4811,0.0025513028889480854
4812,0.4554580892167409
4813,0.10231573183233902
4814,0.6408695284288971
4815,0.18209240435368954
4816,0.04426955963990334
4817,0.24337928727505934
4818,0.04700813222023481
4819,0.14974747543645772
4820,0.5333550638876924
4821,0.030688147714311553
4822,0.0025513028889480854
4823,0.004408033226454228
4824,0.019446307125075273
4825,0.027689011204463373
4826,0.1148463948662111
4827,0.0026630031120261355
4828,0.014216359047772242
4829,0.5183155037447801
4830,0.020145069000561486
4831,0.6173793708129994
4832,0.017385671807492866
4833,0.37553967861356236
4834,0.5743766922256928
4835,0.00857812217969352
4836,0.046548211746210516
4837,0.0027465878593897607
4838,0.0463640704109631
4839,1.0
4840,0.0025513028889480854
4841,0.5150042668844578
4842,0.29823371330641574
4843,0.0028333330871794012
4844,0.8521900553150553
4845,0.1430013781411438
4846,0.0025513028889480854
4847,0.02996987796876905
4848,0.5294316373593463
4849,0.7346736815649353
4850,0.46567616175335946
4851,0.17754401599958783
4852,0.3568822319103832
4853,0.6828662258031141
4854,0.6823040263713483
4855,0.9696913598980303
4856,0.3693536780919132
4857,0.6829513602221774
4858,0.0028333330871794012
4859,0.5772550512897646
4860,0.028919070416965495
4861,0.018889752465581118
4862,0.03347395734498701
4863,1.0
4864,0.02312539461124715
4865,0.0025898831358616655
4866,0.47886907684439184
4867,0.0027080076124761806
4868,0.7874743221059798
4869,1.0
4870,0.0027080076124761806
4871,0.026973077589365294
4872,0.31649436583551005
4873,0.45008353391507483
4874,0.004251328502926134
4875,0.0970865251089688
4876,0.0025513028889480854
4877,0.2725901898609669
4878,0.023778563301460543
4879,0.006313000109175405
4880,0.6933538414747512
4881,0.4258387251635037
4882,0.05782128567590639
4883,0.6983900938903754
4884,0.21036131574132927
4885,0.0027080076124761806
4886,0.01902372547060164
4887,0.0440929833534932
4888,0.32972609656595153
4889,0.0025513028889480854
4890,0.0027080076124761806
4891,0.5621610804710075
4892,0.47316285715346595
4893,0.38683466851829
4894,0.2799184525109816
4895,0.01298118130476009
4896,0.018788851046785317
4897,0.0025898831358616655
4898,0.03819227997741957
4899,0.893540931440125
4900,0.40331163170433426
4901,0.19689910268118596
4902,0.0025898831358616655
4903,0.04753669355776157
4904,0.37611449238152783
4905,0.004251328502926134
4906,0.20342951977001578
4907,0.0234720631719627
4908,0.6422794331641799
4909,0.0027465878593897607
4910,0.0027080076124761806
4911,0.0024976605758915463
4912,0.03517094358607057
4913,0.019774123841317347
4914,0.07233749889423241
4915,0.0029900378107074956
4916,0.6924858896295333
4917,0.0025513028889480854
4918,0.6772290187895397
4919,0.8081765935589509
4920,0.31637348129451026
4921,0.38763170623103893
4922,0.2553393663451738
4923,0.008716492646448993
4924,0.0176405099302741
4925,0.022242494142348374
4926,1.0
4927,0.04099830551081531
4928,0.800383139120519
4929,0.0025513028889480854
4930,0.0027080076124761806
4931,0.0030308298606595034
4932,0.9524192277383766
4933,0.0202624758369259
4934,0.021124111329325224
4935,0.0025513028889480854
4936,0.017356988734729427
4937,0.31436658080643404
4938,0.32213078998532646
4939,0.2369383398831123
4940,0.010544523156890532
4941,0.06872547821410148
4942,0.6488584842108375
4943,0.20052823162266886
4944,0.25381182470179753
4945,0.06035343225905098
4946,0.0025513028889480854
4947,0.020697051801968736
4948,0.9916666666666667
4949,0.05694342028117727
4950,0.5305508967678352
4951,0.37054918588583924
4952,0.42276644461107654
4953,0.0028333330871794012
4954,0.003536101058624856
4955,0.9444444444444445
4956,0.0025513028889480854
4957,0.0027080076124761806
4958,0.6159458258881272
4959,0.30429873932895074
4960,0.1374859899891146
4961,0.005768264805466608
4962,0.09461891328511733
4963,0.2114436300101697
4964,0.027628836072762168
4965,0.16028024949785144
4966,0.004731249118830616
4967,0.006626734616639499
4968,0.5646940927162863
4969,0.004251328502926134
4970,0.0025513028889480854
4971,0.012276296417200837
4972,0.023235781623105262
4973,1.0
4974,0.00721694395366838
4975,0.023265633987028286
4976,0.00768287944535889
4977,0.015333122395529709
4978,0.32001126608481434
4979,0.7677582896328838
4980,0.6120502717564716
4981,0.0025898831358616655
4982,0.02102796591452082
4983,0.0025513028889480854
4984,0.006439025148328795
4985,0.21363198238282294
4986,0.20919676739326898
4987,0.006439025148328795
4988,0.5823096092054294
4989,0.003095797376901383
4990,0.1238454996005053
4991,0.12193120650408189
4992,0.002871913334092981
4993,0.0025513028889480854
4994,0.9796124031007751
4995,0.17514236703156827
4996,0.056324354585224
4997,0.08214941698969251
4998,0.6743177201851611
4999,0.6729380918880191
5000,0.738815887576959
5001,0.020699748568750044
5002,0.7276676561773123
5003,0.622440041629025
5004,0.0027465878593897607
5005,0.013161514319017192
5006,0.02783368819812179
5007,0.9916666666666667
5008,0.31463973777487564
5009,0.8281029864900926
5010,0.36502457013374595
5011,0.0859907936983338
5012,0.012051864606305855
5013,1.0
5014,0.16882747806854742
5015,0.01771480810953397
5016,0.27316396794203956
5017,0.08407226934376362
5018,0.131542586284001
5019,0.0903592042342873
5020,0.0058172670511509265
5021,0.29120958482339354
5022,0.041218961179077036
5023,0.006610239395582987
5024,0.7996350783970543
5025,0.26976448538759634
5026,0.2477482676765225
5027,1.0
5028,0.0028333330871794012
5029,0.03931969497095169
5030,0.16134073969443535
5031,0.0672208843078965
5032,0.35576851167037166
5033,0.037055087987414546
5034,0.25831771121396085
5035,0.05468394482868591
5036,0.009862543059087764
5037,0.06893851507293343
5038,0.17138521148201077
5039,0.0106853929760935
5040,0.2284274155931424
5041,1.0
5042,0.4197823586926942
5043,0.0025513028889480854
5044,0.0027080076124761806
5045,0.00997853608494685
5046,0.0025513028889480854
5047,0.019446307125075273
5048,0.003764718490423015
5049,0.05096872855819368
5050,0.019346062393262763
5051,0.3695041074147728
5052,0.0025513028889480854
5053,0.00589382690625702
5054,0.7980916719279841
5055,0.8295285761620678
5056,0.004768843403196593
5057,0.44104979294609026
5058,0.42408203294585
5059,0.015033884812696529
5060,0.9641358043424747
5061,0.0027080076124761806
5062,0.43004272431367674
5063,0.024942247072863386
5064,0.33431656159058426
5065,0.0025898831358616655
5066,0.33492021187628696
5067,0.004844654219957259
5068,0.978285622741796
5069,0.5585795071537029
5070,0.7590076513928355
5071,0.3558986677608852
5072,0.050188640468481004
5073,0.010813075683180132
5074,0.1382458271323356
5075,0.00479563336698283
5076,0.22927679952771424
5077,0.06116065113636358
5078,0.14908962163702605
5079,0.11624547504453482
5080,0.19611590979706195
5081,0.5770057184930553
5082,0.6735727003711696
5083,0.3681398685890425
5084,0.0025513028889480854
5085,0.08274592342684454
5086,0.0025513028889480854
5087,0.028223484587668102
5088,0.026401085190974023
5089,0.6509348783412906
5090,0.7592537083405325
5091,0.037939678700087555
5092,0.16307846713156665
5093,0.6727875267342894
5094,1.0
5095,0.5537191185514165
5096,0.0989777278728222
5097,0.3576382542863296
5098,0.011697366626729332
5099,0.23875764912703143
5100,0.03403111962120028
5101,0.09762470670742777
5102,0.027408150601847796
5103,0.03588434781724017
5104,0.0025513028889480854
5105,0.023532496465250127
5106,0.0025898831358616655
5107,0.14658037722846584
5108,0.011042982780436398
5109,0.475875865779151
5110,0.0027657181949022336
5111,0.3316957025090549
5112,0.0025513028889480854
5113,0.019316756587244875
5114,0.3431279210197375
5115,0.025064716397163702
5116,0.035251525282750946
5117,0.004844654219957259
5118,0.6246298525771502
5119,0.02374862703674248
5120,0.24727780968660634
5121,0.02163537762206231
5122,0.01142004642646404
5123,0.6162844806715965
5124,0.5976149075112692
5125,0.504297531089502
5126,0.41605712875613915
5127,0.19250272410856242
5128,0.7298692719293146
5129,0.6217771225376052
5130,0.603049907677548
5131,0.042975156082780866
5132,0.6288819082480036
5133,0.775327887694301
5134,0.033049325721829025
5135,0.005577751192799341
5136,0.02756285858354084
5137,0.931421089198867
5138,0.14162739621264095
5139,0.6522186677492277
5140,0.1746303738646083
5141,0.9379457364341085
5142,0.6470948400597705
5143,0.311375491600319
5144,0.14518307945077302
5145,0.11364099129063322
5146,0.30289970901895263
5147,0.3681398685890425
5148,0.7876987786876309
5149,0.017004865302550434
5150,0.3681398685890425
5151,0.6340431090798956
5152,0.33383688292488317
5153,0.007804401493241145
5154,0.6166466871033661
5155,0.0025513028889480854
5156,0.0025898831358616655
5157,0.490247866030766
5158,0.0027465878593897607
5159,0.024344134627729535
5160,1.0
5161,0.051799888202852785
5162,0.41720312393153275
5163,0.4012073119659315
5164,0.01904924648487979
5165,0.10631961821824949
5166,0.0027080076124761806
5167,0.5790771981652422
5168,0.005247120087643749
5169,0.18956886588351823
5170,0.011979186717717437
5171,0.01613473597294789
5172,0.3429520074538147
5173,0.016086328769412336
5174,0.0027080076124761806
5175,0.6416471370994518
5176,0.6003611416046575
5177,0.018089112095447193
5178,0.3477436094818175
5179,0.016852982113069334
5180,0.029313337790628516
5181,0.9096074219954136
5182,0.04938124964183664
5183,0.01990203376096293
5184,0.12254962472175025
5185,0.4771536602392626
5186,0.008679382208316159
5187,0.9334869862647641
5188,0.13973268157291596
5189,0.4752947724571931
5190,0.8126318849324644
5191,0.5087953766283034
5192,0.0025898831358616655
5193,0.16619410150006297
5194,0.0039289435398575144
5195,0.017710623151935483
5196,0.0477018301689621
5197,0.04152628967981795
5198,0.016904294711388695
5199,0.6487753006621824
5200,0.09436536998703629
5201,0.5361285937931418
5202,0.0025513028889480854
5203,0.0025062983884980407
5204,0.0823816377980683
5205,1.0
5206,0.010225907499886631
5207,0.9600000000000001
5208,0.02092715268676937
5209,0.023615908014299778
5210,0.005001358943485354
5211,0.9862790697674418
5212,0.05933113639477575
5213,0.5854977894432108
5214,0.41292185179431057
5215,0.5266518078335038
5216,0.0030136387235358514
5217,0.2523401362122538
5218,0.19629874334750683
5219,0.0830601656746906
5220,0.29755620377111364
5221,0.2717317054906416
5222,0.02163537762206231
5223,0.9896825396825396
5224,0.36778501212995957
5225,0.6571655316208896
5226,0.9566591844369622
5227,0.3727276671227336
5228,0.8257548446531497
5229,0.054688337410007906
5230,0.43011911946041786
5231,0.18507060703013434
5232,0.00735700027126105
5233,0.14722318473638485
5234,0.17984547071198723
5235,0.20478733949389052
5236,0.22522582194040255
5237,0.6387493140553013
5238,0.042022549379696364
5239,1.0
5240,0.5373941503378016
5241,0.020532128839723423
5242,0.8295285761620678
5243,0.034991316297028466
5244,0.3698261820294099
5245,0.32186171555730403
5246,0.10363194325980521
5247,0.646115264367881
5248,0.6496115390559639
5249,0.021664085074730673
5250,1.0
5251,0.006451046578736442
5252,0.44640339724229616
5253,0.012361830364927082
5254,0.05468394482868591
5255,0.22974797256511661
5256,0.0027080076124761806
5257,0.037369182664036375
5258,0.27906232697176675
5259,0.2711469387645151
5260,0.15004874888401598
5261,0.020374797224307427
5262,0.16551453360096288
5263,0.016619697888077916
5264,0.6018757530902935
5265,0.808637795268157
5266,0.8272187252902291
5267,0.4629231011447382
5268,1.0
5269,0.0387941230713724
5270,0.10960192018419149
5271,0.8972222222222223
5272,0.005084474665882265
5273,0.0025513028889480854
5274,0.0060768651007196035
5275,0.020276986916853153
5276,0.41463458082110616
5277,0.0199575173547158
5278,0.007776410050621917
5279,0.4282546446817154
5280,0.6533691074633613
5281,0.4225003056808954
5282,0.09074888964776508
5283,0.0030210425554901056
5284,0.04416674013774031
5285,0.022384427008588764
5286,0.02266504240481815
5287,0.5131687737452211
5288,0.004444482290327515
5289,0.4746956598680736
5290,0.0027080076124761806
5291,0.0027465878593897607
5292,0.0025513028889480854
5293,0.17995777341047817
5294,0.38114927113879227
5295,0.6791140100247264
5296,0.016421867563814824
5297,0.46406713759734625
5298,0.37375414068993346
5299,0.04537400797073199
5300,0.2738708667715394
5301,0.03333939774795492
5302,0.02320015423384285
5303,0.004844654219957259
5304,0.027406773369225656
5305,0.021664085074730673
5306,0.01234400315643973
5307,0.5207163788535378
5308,0.08686326413378144
5309,0.0025513028889480854
5310,0.020692766917357955
5311,0.792867095332626
5312,0.007568818070369066
5313,0.0991540757112471
5314,0.10455333166145583
5315,0.41161214662620804
5316,0.3253925847782372
5317,0.0032525021004294777
5318,0.33882872941411285
5319,0.04352422535930788
5320,0.0025513028889480854
5321,0.27750079371004943
5322,0.5669069235367269
5323,0.003764718490423015
5324,0.004251328502926134
5325,1.0
5326,0.11033132434002227
5327,0.05318074404803533
5328,0.784571920721899
5329,0.0027080076124761806
5330,0.013719709172563202
5331,0.0025898831358616655
5332,0.1974595835892913
5333,0.02163537762206231
5334,0.003764718490423015
5335,0.006036239126986974
5336,0.006317737910446546
5337,0.029017795561991685
5338,0.0027080076124761806
5339,0.0025898831358616655
5340,0.4279678222744006
5341,0.004264274536865626
5342,0.0025513028889480854
5343,1.0
5344,0.029986888289767945
5345,0.02333776985377831
5346,0.17649669303546964
5347,0.02374798752122254
5348,0.02366145801060001
5349,0.006313000109175405
5350,0.004251328502926134
5351,0.0032525021004294777
5352,0.006058623172197337
5353,0.0031220456657650273
5354,0.00837210056352664
5355,0.015333122395529709
5356,0.9647135916123257
5357,0.13478612853893096
5358,0.817760323384205
5359,0.0039289435398575144
5360,0.009446652001644547
5361,0.0025898831358616655
5362,0.2715679264325362
5363,0.42408203294585
5364,0.011675468969386819
5365,0.04508851726467173
5366,0.622972084884234
5367,0.16353240330443544
5368,0.02849151603511153
5369,0.39445915019747935
5370,0.1469057298632466
5371,0.010663832260523412
5372,0.034672346616281956
5373,0.06902822472094519
5374,0.09988574067613021
5375,0.8618959477783849
5376,0.005001358943485354
5377,0.5108109804331468
5378,0.031573969867393345
5379,0.40325774917217194
5380,0.005001358943485354
5381,0.05990342121190495
5382,0.006224180558980453
5383,0.0025513028889480854
5384,0.20133127079444912
5385,0.3377586485693653
5386,0.004251328502926134
5387,0.019810541213780373
5388,0.02423621511015266
5389,0.19485973419479186
5390,0.46271311806514553
5391,0.0025513028889480854
5392,0.637995716965772
5393,0.11873641134540795
5394,0.004335055717606287
5395,0.077362069610638
5396,0.26595929686621644
5397,0.04708549386798591
5398,0.11238248326153082
5399,0.39280176124725436
5400,0.32650188811201547
5401,0.32995429483615407
5402,0.7689577097939523
5403,0.36214480777694813
5404,0.38245727108124855
5405,0.0027657181949022336
5406,0.7673982372132617
5407,0.07516845344553978
5408,0.004251328502926134
5409,0.25846404118163985
5410,0.026314182125582408
5411,0.478016119318226
5412,0.008912809251112982
5413,0.255283613600916
5414,0.019797303033250398
5415,0.0028333330871794012
5416,0.0027080076124761806
5417,1.0
5418,0.061345267809788336
5419,0.007753840787126067
5420,1.0
5421,1.0
5422,1.0
5423,0.5939644647497023
5424,0.031004937141489143
5425,0.01990203376096293
5426,0.3681398685890425
5427,0.38082961084281214
5428,0.09557230231907286
5429,0.9822746521476104
5430,0.8184023240190507
5431,0.2141794870642247
5432,0.6147967392442013
5433,0.004844654219957259
5434,0.004251328502926134
5435,1.0
5436,1.0
5437,0.5476152662416652
5438,0.0025898831358616655
5439,0.007568818070369066
5440,0.044077061432754666
5441,0.37404364489020797
5442,0.06400711748419637
5443,0.2418604279757513
5444,0.021437244112175367
5445,0.15845221058306347
5446,0.37618482530603625
5447,0.35635632624255037
5448,0.23971977090573884
5449,0.6504005093327585
5450,0.019573024751368837
5451,0.0025513028889480854
5452,0.003095797376901383
5453,0.37406338290462815
5454,0.1268857229474105
5455,0.01953375895812504
5456,0.7644936149538007
5457,0.06617374172362181
5458,0.08835783975809641
5459,0.0029900378107074956
5460,0.3896858917211191
5461,0.0031870131820069063
5462,0.047387308998968036
5463,0.9611111111111111
5464,0.027151843894071086
5465,0.0025513028889480854
5466,0.0025513028889480854
5467,0.7673982372132617
5468,0.2246862812794024
5469,0.30735804984199455
5470,0.14131299803337133
5471,0.9596825396825397
5472,0.24437336927589962
5473,0.0025513028889480854
5474,0.12469154027367199
5475,0.029390029524364446
5476,0.0027657181949022336
5477,0.8298825943615193
5478,0.0025898831358616655
5479,0.22530455333073493
5480,0.024775844548031042
5481,0.01687788236670862
5482,0.026474215379746983
5483,0.00715054595118155
5484,0.027787104991619262
5485,1.0
5486,0.013017331529733285
5487,0.09427544177176601
5488,0.2844823179060627
5489,0.18445040322714462
5490,0.023228223374024963
5491,0.01792346124095343
5492,0.004844654219957259
5493,1.0
5494,0.8209982092965674
5495,0.5316037218553592
5496,0.010466065115098351
5497,0.23410549263563488
5498,0.39683232204124635
5499,0.5366664697128086
5500,0.04473925350736718
5501,0.3720598845598845
5502,0.14539798669698592
5503,0.264235463289801
5504,0.009945883542574694
5505,0.0027080076124761806
5506,0.9659090909090909
5507,0.0173994411142808
5508,0.03649608611701498
5509,0.015333122395529709
5510,0.6157085104340141
5511,0.02333776985377831
5512,0.036899134601022905
5513,0.26902427987709615
5514,0.3549768908294747
5515,0.04426824109801069
5516,0.004408033226454228
5517,0.0082617490600655
5518,0.02499730331794293
5519,0.0025513028889480854
5520,0.0025898831358616655
5521,0.05483589741677912
5522,0.44541376293831053
5523,0.41500264107073837
5524,0.8320159849582577
5525,0.25638936989668104
5526,0.3497028803876165
5527,0.0030210425554901056
5528,0.10752307087842515
5529,0.0025513028889480854
5530,0.02814126765115854
5531,0.3068301408202254
5532,0.013404000259843235
5533,0.0025513028889480854
5534,0.7949863117812564
5535,0.5725726037514657
5536,0.05771971830777256
5537,0.03315881618762933
5538,0.0027080076124761806
5539,1.0
5540,0.4552472290995452
5541,0.03238525329702444
5542,0.5018403431114032
5543,0.0025513028889480854
5544,0.2854242216918773
5545,0.34604323905232487
5546,0.020297768705943207
5547,0.15655494628296215
5548,0.13661739864848252
5549,0.01884864877385959
5550,0.578653740733421
5551,0.02524092251013648
5552,0.2969788447948793
5553,0.0025513028889480854
5554,0.0075238135699190216
5555,0.17036211978407692
5556,0.002871913334092981
5557,0.28031094354280545
5558,0.018165020728631853
5559,0.0025513028889480854
5560,0.3423974172665122
5561,0.42008604887538586
5562,0.08110389870129257
5563,0.06320567162324972
5564,0.019903708291147664
5565,0.06057700734161115
5566,0.05665823680759642
5567,0.059908208316190995
5568,0.24864751999768397
5569,1.0
5570,0.03599881472500256
5571,0.07556953435264645
5572,0.1859946987698898
5573,0.059571748632172364
5574,0.005928017207851216
5575,0.0025513028889480854
5576,0.2672003837072218
5577,0.017245774844213278
5578,0.00812844069340017
5579,0.007701068586826651
5580,0.007568818070369066
5581,0.3732437264979
5582,0.03829924383748493
5583,0.06159385721572511
5584,0.0025513028889480854
5585,0.6990613527422636
5586,0.02225926921307705
5587,0.0442680826735705
5588,0.4032648692947511
5589,0.41184083211769273
5590,0.03149790369663728
5591,0.15258091255362036
5592,0.164444558170946
5593,0.31465222112956487
5594,0.035251525282750946
5595,0.61669557663583
5596,0.28520774620587114
5597,0.0025513028889480854
5598,0.10838959959601903
5599,0.7391143278846594
5600,0.0025513028889480854
5601,0.029807782067023093
5602,0.39863901136616986
5603,0.1562810930474485
5604,0.7634868516631251
5605,0.015693246249399214
5606,0.2571875285481068
5607,0.0027465878593897607
5608,0.44095601256142014
5609,0.02677054996701594
5610,0.8538858442479262
5611,0.0106853929760935
5612,0.478118647103676
5613,0.05023673229180308
5614,0.029394157021002735
5615,0.0025513028889480854
5616,0.4412444818586872
5617,0.8197835497835497
5618,0.007262866644651292
5619,0.13087742263630178
5620,0.24984468050710779
5621,0.29746914220807097
5622,0.15579145848117643
5623,0.053949764100643054
5624,0.02284990584988986
5625,0.0027080076124761806
5626,0.09402973424271169
5627,0.5236415641458695
5628,0.0048186637683443525
5629,0.1427371158542919
5630,0.0025513028889480854
5631,0.049309377716429625
5632,0.003095797376901383
5633,0.008192915281714059
5634,0.004730263156283012
5635,0.1327128154459756
5636,0.2874610169033876
5637,0.4267673909380678
5638,1.0
5639,0.02750761230681255
5640,0.02363363935336506
5641,0.025272792079300225
5642,0.010708740242631909
5643,0.04352029720444718
5644,0.5060681148040713
5645,0.27091253163198403
5646,0.0028333330871794012
5647,0.29096577637735627
5648,0.010544523156890532
5649,0.0025513028889480854
5650,0.01362323263661224
5651,0.1831903842085086
5652,0.37618482530603625
5653,0.022242494142348374
5654,0.5823545730184623
5655,0.37618482530603625
5656,0.0381351312337394
5657,0.024208776777770093
5658,0.005499771921977828
5659,1.0
5660,0.029217673098854518
5661,0.14096200767024017
5662,0.11621111024624378
5663,0.6264159508566357
5664,0.6189985708007127
5665,0.005762583708900757
5666,0.5034187360015759
5667,0.49105906171315666
5668,0.022922197135180886
5669,0.5951750541745003
5670,0.002871913334092981
5671,0.23563570536316997
5672,0.0025513028889480854
5673,0.0025898831358616655
5674,0.8103074224255055
5675,0.048233987766891404
5676,0.022798501077331054
5677,0.02160610052286366
5678,0.40077777587543423
5679,0.023235781623105262
5680,1.0
5681,0.0025513028889480854
5682,0.1279882912140691
5683,0.003095797376901383
5684,0.08286851705039784
5685,0.09358056036917704
5686,0.0670320122185967
5687,0.018788851046785317
5688,0.022794849604810312
5689,0.02688187980037474
5690,0.017887867510291842
5691,0.7111785151490083
5692,0.3527405924926898
5693,0.019160748754068237
5694,0.0027657181949022336
5695,0.0027657181949022336
5696,0.18463487354587185
5697,0.3727276671227336
5698,0.03171332696328263
5699,0.4417212463731352
5700,0.41935239895390036
5701,0.004099445511563825
5702,0.34071953783788345
5703,0.6541063759716851
5704,0.010101993263514164
5705,0.9845507976490343
5706,0.005001358943485354
5707,0.024344134627729535
5708,0.004730263156283012
5709,0.0062687834625041825
5710,0.02114561772207977
5711,0.050908229394746
5712,0.0976209082617194
5713,0.2684079199987673
5714,0.06191560033336583
5715,0.4939594254501235
5716,0.01896109758644331
5717,0.7811134447807607
5718,0.37618482530603625
5719,0.5754594069390514
5720,0.015333122395529709
5721,0.11575802125870872
5722,0.7378269082482622
5723,0.6725433145421894
5724,0.0027080076124761806
5725,0.003554261454334636
5726,0.0025513028889480854
5727,0.022263229206782083
